xaxis0,yaxis,eq:p0*p1**x0*cos(p2*x0)_para:[0.36467924 0.99770232 0.0274582 ]mse:0.0011479485617428035,eq:p0*p1**x0*cos(p2 + p3*x0)_para:[ 0.39009929  0.99744379 -0.45698282  0.0285769 ]mse:0.0008192884250464906
896.7429999999995,0.0257343043859934,0.040456451052727,0.039273264415515444
900.1090000000004,0.0279786715219299,0.0420444932538708,0.0386201555263171
903.4740000000002,0.0299736645316513,0.0432492000643898,0.037621714164426584
906.8360000000002,0.0319686575413726,0.0440661544348012,0.03629424529020777
921.8320000000004,0.0317192834151575,0.0430508261981465,0.026881399022657425
925.2169999999996,0.0317192834151575,0.0418147279428151,0.024110828354406956
928.58,0.030971161036512,0.0402483564235146,0.021182237373760907
931.946,0.0284774197743603,0.0383615129275402,0.018105463674151574
935.312,0.0282280456481451,0.0361764465676744,0.014913962093819734
938.6710000000004,0.0262330526384237,0.0337217624730932,0.011646055640863457
942.036,0.0249861820073479,0.0310132333510231,0.008320742251434076
945.406,0.0177543323471079,0.0280774241003596,0.00497041251732695
948.7759999999998,0.0167568358422472,0.0249467186344663,0.0016313498234668267
952.156,0.0140137204538804,0.0216408876093464,-0.0016754050044276284
955.5209999999996,0.012018727444159,0.018215463181143,-0.004895678506167547
958.889,0.0070312449198556,0.0146841953119175,-0.008018478098787519
969.3289999999996,-0.0046893390122573,0.0034277679004778,-0.016776663533532316
972.6909999999998,-0.0096768215365607,-0.000187201019809,-0.019218619995831503
976.0569999999998,-0.0111730662938518,-0.0037492803697272,-0.021444264578031634
979.4170000000004,-0.01591117469194,-0.0072185415841397,-0.02343042442385138
982.7879999999996,-0.0176567935754462,-0.0105839968866215,-0.025172255459812422
986.161,-0.0241405208570406,-0.0138089788487007,-0.026651814242795897
989.527,-0.027631758624053,-0.0168598717976616,-0.02785655528994598
992.8959999999996,-0.0296267516337744,-0.0197225291096488,-0.028784032326292147
996.2560000000004,-0.0333673635270019,-0.0223658515122457,-0.02942787976098628
999.6170000000002,-0.0373573495464447,-0.0247792088066271,-0.029789874535033203
1002.9830000000002,-0.0401004649348115,-0.0269478277512073,-0.02987117375208797
1006.352,-0.0453373215853301,-0.0288548394405438,-0.029674788759212166
1009.715,-0.0450879474591149,-0.0304833039412695,-0.029208160065290895
1013.0959999999995,-0.0488285593523425,-0.0318336243111748,-0.02847552031343237
1030.5969999999998,-0.0493273076047728,-0.034056649632561,-0.020975921102445023
1033.9849999999997,-0.0493273076047728,-0.0335707635662811,-0.018934532632298297
1037.352,-0.0500754299834184,-0.0328079136248869,-0.01676493759515322
1040.7160000000003,-0.0483298110999122,-0.0317778126197072,-0.01447950664899582
1044.08,-0.0473323145950515,-0.030492792662541,-0.012099467105346417
